       138   [-0.38196045586603017, -0.4812846604563501, -0.42423836736846676, -0.4146538119086523]                1             2
       141         [0.3812251220353576, 0.5130056361507349, 0.4682214348012247, 0.5013231401090711]                4             3
       142     [-0.4341514465937995, -0.5046582129196286, -0.3898496863445398, -0.4438359794033178]                1             2
       143        [0.5163162627490724, 0.4359083381960515, 0.48115425136814505, 0.4823538147626086]                4             3
       146       [0.3573165670959617, 0.46927265645142446, 0.46948981105678883, 0.4685205009535726]                4             3
       147         [0.5639886546983198, 0.5093004372513726, 0.5164193978769862, 0.4685118156673809]                4             3
       148        [0.5154304728233838, 0.44082849309553557, 0.4574138657601452, 0.4241886121307362]                4             3
       150       [0.42369130164002367, 0.43267373217098476, 0.4893387104856662, 0.4650642853819611]                4             3
       151        [0.505932320903847, 0.47791434619311846, 0.49027946601917516, 0.4127158535321883]                4             3
       152   [-0.49206378953203445, -0.44435282424057965, -0.4276554742366993, -0.4114103721111898]                1             2
       154       [0.47035638465419305, 0.5052770452070439, 0.4421763361029243, 0.47280835913973795]                4             3
       156      [-0.5019339130542014, -0.4618155357239777, -0.466095481241426, -0.4118464731991435]                1             2
       157   [-0.46590214117298384, -0.4096958057923516, -0.48378503072679574, -0.4783186667551075]                1             2
       158         [0.5204154941849699, 0.48529179582383, 0.47180923008938214, 0.48532831291428186]                4             3
       159        [0.468173830830403, 0.46827186354338834, 0.4392761484018668, 0.46376346300376936]                4             3
       169      [0.5082028168849003, 0.43834818359671857, 0.46763304556574403, 0.43827190796117926]                4             3
       171        [0.3819997765024328, 0.4857788462652541, 0.49859009011073935, 0.4893005857338953]                4             3
       173      [0.43473377749032954, 0.36825315514575707, 0.4818540044275824, 0.45827006880745913]                4             3
       174         [0.503334646429898, 0.4729500221595017, 0.3800205166780952, 0.45676364571133554]                4             3
       176    [-0.42126101111082126, -0.4032948985393253, -0.38214468409912117, -0.457799785549902]                1             2
       177       [0.582367351904529, 0.47107068301091776, 0.44141290874707306, 0.44530007640951974]                4             3
       178      [0.47099319411342855, 0.4682012058419711, 0.47549464660433505, 0.48217406091228676]                4             3
       180  [-0.4678090881394016, -0.42456869261910896, -0.42785818233338274, -0.44239802742276796]                1             2
       181   [-0.4907553430155482, -0.45013240934693427, -0.42063783113674164, -0.4401925376535352]                1             2
       182       [0.5453058981323452, 0.4322989049045653, 0.47220653897292847, 0.48947895682071496]                4             3
       184       [0.3830558229480274, 0.4279311081810708, 0.47427553503010805, 0.45814104976613723]                4             3
       187        [0.48099467966676535, 0.48807353308594503, 0.490472825161202, 0.4819518246936442]                4             3
       189        [0.5783813101621819, 0.4027891063817197, 0.4880228537090176, 0.49026833776861417]                4             3
       190       [0.43119141453405885, 0.4816261623543153, 0.46141310519073947, 0.4402760106126634]                4             3
       191     [-0.42897612306525634, -0.37528156592688566, -0.448698629245324, -0.423141627311354]                1             2
       192   [-0.49763857972130804, -0.4724981214507539, -0.4723568747518043, -0.46958365737858115]                1             2
       194  [-0.46311179901536964, -0.46698972620916734, -0.4598132913067548, -0.44440907136686764]                1             2
       195     [-0.3687933774181232, -0.4380806555387592, -0.4255959538901143, -0.4015674219022426]                1             2
       196    [-0.396166233262417, -0.43304358066485604, -0.4068645421378137, -0.38705571531089256]                1             2
       198    [-0.4726949904177481, -0.4406683277459243, -0.49271347678273614, -0.4732750134601488]                1             2
       201     [-0.4379692253680887, -0.3848050872662617, -0.4549360551795106, -0.4293734811761766]                1             2
       204       [0.37761379387225225, 0.4354720561321822, 0.43659997506233733, 0.4556755919007076]                4             3
       205   [-0.42512336386146843, -0.40606957408544175, -0.4675688055119446, -0.4306611952266162]                1             2
       207  [-0.44411539291405344, -0.38604477278618926, -0.4112788903658632, -0.44512994426544505]                1             2
       209        [0.4421566351933225, 0.42004787872035054, 0.4010387830173755, 0.4824675220628063]                4             3
       211      [0.5039013129808693, 0.48403759346990743, 0.43468179265730184, 0.45953362052953894]                4             3
       212     [-0.4610376308072544, -0.4739331235545038, -0.449990925191503, -0.47378350649634215]                1             2
       213   [-0.4434763853784849, -0.4453128099498693, -0.46087340586545505, -0.42292060765434614]                1             2
       216    [-0.5106532166309599, -0.4395190631223913, -0.44217728071296475, -0.4084565595610127]                1             2
       219        [0.4174895618697085, 0.43941610710200824, 0.471126933294421, 0.45089171032250325]                4             3
       221  [-0.4221624370457631, -0.41740719215558014, -0.45040560583556666, -0.38960414349055755]                1             2
       222  [-0.42850250279358587, -0.47242931063657434, -0.4747387743215517, -0.43505207740108875]                1             2
       223   [-0.4574810106963623, -0.48864835152790786, -0.45068920675533547, -0.4739374805903768]                1             2
       224  [-0.39628901650282655, -0.3649369282816147, -0.41660444590978235, -0.44455187345246483]                1             2
       225   [-0.35823685511543707, -0.4269757527682389, -0.4999600715288628, -0.44053082601497867]                1             2
       228     [0.48055911668195583, 0.43026129953198794, 0.43770258947878243, 0.46526445503725217]                4             3
       231     [-0.4325125784104412, -0.4622121419952255, -0.4737191219484669, -0.4465300454597881]                1             2
       232   [-0.31098836151278936, -0.4727754533417378, -0.43738040785066373, -0.4633440478770351]                1             2
       233        [0.5298087576327729, 0.49254156998964743, 0.4684366055417708, 0.4624787950867384]                4             3
       234       [0.5474711055827819, 0.48470862090782185, 0.46382062072723734, 0.4666271657660072]                4             3
       238       [0.45228045335894557, 0.4734353240641878, 0.47585205609863296, 0.4522683072397814]                4             3
       240         [0.5188539845786574, 0.4223884869657483, 0.4993038212517034, 0.4802408692558194]                4             3
       242         [0.49428689451042, 0.5641065067131508, 0.47954311916812165, 0.49004526783816615]                4             3
       249       [0.3932458688389162, 0.5070889039008729, 0.49321183508123234, 0.42825476828637415]                4             3
       250  [-0.42059306897943094, -0.4741458113891005, -0.44212418067861164, -0.43624502395760395]                1             2
       253        [0.4385831013570262, 0.48352325864799856, 0.4272368558523698, 0.4542816329688652]                4             3
       254          [0.434030113247242, 0.5143150904637503, 0.4838306218835785, 0.4772322245026432]                4             3
       255        [0.5160586529226179, 0.496781800109488, 0.46484168600651554, 0.43166347399578514]                4             3
       261     [-0.5209490758488086, -0.4162702859104292, -0.421341620668617, -0.43397041673220293]                1             2
       263       [-0.5096045858835875, -0.40020315524823, -0.4203149381295088, -0.4364646977848581]                1             2
       265    [-0.4151550742053103, -0.4666731434597797, -0.45135501344775086, -0.4033907009759401]                1             2
       266      [0.42786184357176743, 0.42321111681825735, 0.4964464325524053, 0.47073924318225835]                4             3
       267         [0.5881879794010001, 0.4529632719927151, 0.4818928204760778, 0.4631131871633487]                4             3
       268      [0.48866359718161545, 0.40334377842212654, 0.47095225459755546, 0.4807350522662076]                4             3
       269   [-0.4349547873055358, -0.45140271715818275, -0.4367257821587342, -0.48432501261168537]                1             2
       273      [0.48397146387262296, 0.5036896170971142, 0.40082043774477255, 0.45824254640883033]                4             3
       274   [-0.5050459475039654, -0.47657242001379735, -0.42075647075156225, -0.4127206180001272]                1             2
       276      [0.4857617790658333, 0.44995950059550627, 0.47821055877559127, 0.43602547307829387]                4             3
       279        [0.4694018261798289, 0.5674737680417484, 0.4690277800277377, 0.45010584168398116]                4             3
       280         [0.520689051302449, 0.49773598088702103, 0.4210574565333421, 0.4491342998863614]                4             3
       283       [0.40134109966255416, 0.49398505426088185, 0.4578964706863976, 0.4797647761250829]                4             3
       284      [0.40855498278736696, 0.49236997464532145, 0.45613821258699755, 0.4619134682185547]                4             3
       285      [-0.4499003286403718, -0.41270326645943284, -0.3866764736758537, -0.41709307969286]                1             2
       286       [0.46603075585102005, 0.43495726859766987, 0.466287544236943, 0.44108242162180417]                4             3
       288        [0.4363849238853525, 0.47944482110554837, 0.4732167832385858, 0.4320173875848014]                4             3
       290     [-0.4893738688965504, -0.4746694174347891, -0.463410908208379, -0.41873618423183484]                1             2
       291        [0.4647449014237991, 0.47706438316025884, 0.4482813719380929, 0.4607424616597419]                4             3
       292    [-0.3876047551624168, -0.4862302941412751, -0.45882123567321775, -0.4142897505470954]                1             2
       293         [0.559582585965696, 0.430617381643712, 0.47629375265836665, 0.43546897742964896]                4             3
       294   [-0.39767772539454077, -0.4329031534195836, -0.4660118831649349, -0.42581151392382516]                1             2
       298       [-0.450015553464924, -0.4096225436796227, -0.4371096949113515, -0.436168649470314]                1             2
       299    [-0.4632054599918862, -0.3641280089391601, -0.45042217199167556, -0.4215544138929655]                1             2
       300        [0.5324341620308515, 0.4502660530955057, 0.5047255321604108, 0.47354651433003264]                4             3
       306    [-0.5890781112965485, -0.4381217194998778, -0.44450965138566356, -0.4478292220341245]                1             2
       309           [0.40442466250599, 0.4187006022588554, 0.4811847358896495, 0.4665858112282427]                4             3
       310 [-0.35726719891329356, -0.41741441303421917, -0.47028907358060373, -0.48723728955864937]                1             2
       311  [-0.42680926481004783, -0.44642707380794705, -0.42183463422917056, -0.4166905545349573]                1             2
       312    [-0.44588061789750366, -0.4323153312547949, -0.4577746462548243, -0.4102199212851518]                1             2
       313        [0.4672913503805842, 0.44302752692342573, 0.4510345599323529, 0.5044979470932087]                4             3
       314   [-0.40609150085602913, -0.42211791304538115, -0.4279648663280937, -0.4270419599455266]                1             2
       316   [-0.4820238410141492, -0.45339455726562417, -0.40413368628646024, -0.4196734398003671]                1             2
       317  [-0.36878244771954616, -0.4459395008325722, -0.43320388080431216, -0.47813304224045866]                1             2
       319         [0.44901574924746246, 0.4791931286641794, 0.443699774601247, 0.4515720619447097]                4             3
       320        [0.4948109795131203, 0.4550704719803973, 0.4198188808805746, 0.45143635969659873]                4             3
       322      [-0.536864095831565, -0.4328104134034017, -0.5241836524641079, -0.4580688208812967]                1             2
       324      [0.43944729934065646, 0.40196248770323784, 0.4489018309893475, 0.43684948256806955]                4             3
       325        [0.4885077675042274, 0.4410368159698072, 0.5038269305817745, 0.46090599483840305]                4             3
       327      [0.49908553450685167, 0.47575697018317825, 0.4747492118314194, 0.45619531054431484]                4             3
       328       [0.45720392521191955, 0.4579798749474329, 0.4603011147783712, 0.43076542360103326]                4             3
       330     [-0.3580615888694095, -0.4070824911325027, -0.452643443056129, -0.39077746606563324]                1             2
       331    [-0.37061445331862863, -0.4058654224735652, -0.4958406725389069, -0.4657792484448182]                1             2
       339        [0.4747723739480999, 0.4478926415801586, 0.4668840171211349, 0.44967738813397556]                4             3
       341    [-0.5110935983025364, -0.46180015926157336, -0.4261025111818457, -0.4389988123354255]                1             2
       342       [0.5420523900507741, 0.4878275051828724, 0.42353584103331765, 0.47780437555643573]                4             3
       345    [-0.47842990866987717, -0.4862528531931928, -0.4375817976855874, -0.4562067856941483]                1             2
       347   [-0.5446682770754524, -0.38169083597541625, -0.4550273701575311, -0.42847047490298407]                1             2
       349   [-0.49441996666340676, -0.43291940602727497, -0.47937984498133324, -0.439718717749963]                1             2
       351       [0.3748123613182514, 0.40838820180508795, 0.44646227042490333, 0.4731928777441282]                4             3
       352        [0.48380040723495105, 0.4496811439073354, 0.48026048679611827, 0.510364546906652]                4             3
       353      [0.40374634806143245, 0.4312594129519953, 0.41237279707524044, 0.46655838296563096]                4             3
       364   [-0.4030205072783329, -0.4242387439617979, -0.45579895439885826, -0.46895954414427654]                1             2
       366            [0.524914579979111, 0.387862151555696, 0.4146997099189117, 0.452763201900441]                4             3
       368     [-0.4715827312040864, -0.47670606332692356, -0.4219368699354836, -0.420050022603408]                1             2
       371       [0.43753748341264437, 0.4189374332640985, 0.4967174356219769, 0.44331785249976535]                4             3
       372    [-0.5440500040523706, -0.4689452261825228, -0.39658214435717903, -0.4315798244753236]                1             2
       373   [-0.45524014604289254, -0.4302315424397681, -0.4265139074387055, -0.42741091998325587]                1             2
       375         [0.4109179654147897, 0.461800378170265, 0.47792460864576414, 0.4571366328788598]                4             3
       379       [0.4151849485075327, 0.46868685760415846, 0.4515150618367471, 0.48218845921875875]                4             3
       380  [-0.47785955281185016, -0.37949927453316695, -0.4811257345179442, -0.43072596801283647]                1             2
       382       [0.4552442895916379, 0.4752508307356948, 0.42330445567313163, 0.44192795763146636]                4             3
       383  [-0.4151029890110533, -0.44177143595462576, -0.41884680296542814, -0.41121494889296234]                1             2
       384        [0.41271734711099395, 0.4265881613938441, 0.4767674593177431, 0.4608285542269405]                4             3
       387  [-0.3743992204925273, -0.38097677681563114, -0.42734933047748636, -0.47362741726960184]                1             2
       389    [-0.36300997899672516, -0.4671982247629568, -0.4317379252790124, -0.4309390712361926]                1             2
       390        [0.5680568310015652, 0.45356702018147677, 0.482098620854298, 0.43581871615387713]                4             3
       392      [0.47981279447485664, 0.43776679775887634, 0.48009554464540094, 0.4477321182410035]                4             3
       393    [-0.4205126942281124, -0.424671549222904, -0.39709408567781374, -0.46225927666588673]                1             2
       394          [0.4763867081833464, 0.39821356637620864, 0.4674927374457744, 0.48121253221415]                4             3
       396  [-0.43451756452586754, -0.38212507970641946, -0.4419215706065209, -0.45695526296625927]                1             2
       399   [-0.41476254789193856, -0.44629911755613205, -0.4625683665560974, -0.4334571448293136]                1             2
       400         [0.4432415094774528, 0.404563316354286, 0.47842483940777003, 0.4598336986763476]                4             3
       402   [-0.4146417773073127, -0.41281773743134415, -0.4409863359983286, -0.45800096818080055]                1             2
       403         [0.4777847397955409, 0.5034561127412005, 0.4025691621075253, 0.4661168481125672]                4             3
       404      [-0.4267024659447728, -0.424763874064841, -0.4481219984540487, -0.4296577003318111]                1             2
       406    [-0.4952720617420735, -0.441780943670064, -0.42522784844805517, -0.44335934487788126]                1             2
       407  [-0.3412886122710981, -0.45446132383870547, -0.44942903583418353, -0.40057272039240455]                1             2
       409     [-0.4450668576746418, -0.405261273375135, -0.4598957649172322, -0.43189443470083905]                1             2
       411        [0.4417734394667577, 0.5253744719684654, 0.4374983997460198, 0.45506832225725696]                4             3
       413     [-0.417526785083694, -0.4450006071761504, -0.48466518903471545, -0.4760901870788162]                1             2
       414          [0.3670513021516305, 0.46376367711298, 0.4766839496887293, 0.47857215926983276]                4             3
       415     [-0.4943037147213863, -0.5133841620115547, -0.4207734909756104, -0.4391700876384634]                1             2
       419        [0.36563488805852656, 0.3981482691523839, 0.4559998001725066, 0.4439694471452459]                4             3
       421       [0.47580721502538786, 0.4029340997929187, 0.4854928727817981, 0.45777723658135194]                4             3
       422    [-0.4718379002218517, -0.4436509245058763, -0.4263757231849037, -0.41238943037699255]                1             2
       423     [-0.4288964821298098, -0.5026421718324692, -0.4139541555695137, -0.4495807329795988]                1             2
       424        [0.5680544845887923, 0.48591972246929416, 0.4823461008385019, 0.4558692733774167]                4             3
       425  [-0.48201327878538863, -0.4652998018636844, -0.47397846516178505, -0.45582342825077055]                1             2
       428       [0.4903687110704139, 0.44881707170705437, 0.45893736115780054, 0.5000304913495344]                4             3
       429   [-0.3210490501619656, -0.4391903322094293, -0.45925925462065875, -0.43931923241970716]                1             2
       432      [-0.4868139954919757, -0.419027794414441, -0.4242445575651381, -0.4471875634677492]                1             2
       433       [0.40799518915810035, 0.37400736882637564, 0.4505170712084944, 0.4741237235056904]                4             3
       436         [0.507744337043924, 0.44949416234063216, 0.5086787867899935, 0.4377691473129631]                4             3
       438        [0.5298765058065457, 0.4658835440443507, 0.46034505796373465, 0.4657162164848804]                4             3
       440   [-0.40591936990293065, -0.413299208171163, -0.40849425732176575, -0.44932162066537423]                1             2
       442       [0.40406725596846926, 0.5039974879442636, 0.5097339004044044, 0.43453170970000476]                4             3
       444     [0.45394180687428237, 0.49616338418253075, 0.44570382823926946, 0.44981643423753914]                4             3
       445    [-0.2609940266844261, -0.3781584103740693, -0.4068296724242003, -0.41569883520008566]                1             2
       446     [-0.4360584014265434, -0.5032004107676997, -0.4428363355390615, -0.4201257066097702]                1             2
       447        [0.502109477339152, 0.5232478946801313, 0.49834598296121674, 0.47376984009424883]                4             3
       448         [0.4333755640983361, 0.4524090353972665, 0.4783031745512195, 0.4529420197955325]                4             3
       450   [-0.5578391189986353, -0.42869639700477524, -0.45094961978877374, -0.4462238709924583]                1             2
       451    [-0.44247765860545024, -0.436502900313045, -0.4661615740411446, -0.43784456243803455]                1             2
       452   [-0.558002780165781, -0.47295665099816553, -0.44855828281689286, -0.43102679384284176]                1             2
       453        [0.4799858356742892, 0.5105719883330545, 0.5113077488943876, 0.47357015282974324]                4             3
       464        [0.4465356819711877, 0.48086027998910147, 0.4935946430854264, 0.4363460017117622]                4             3
       465      [-0.5835335985973797, -0.4450483702327248, -0.4304441786815383, -0.402970691291528]                1             2
       466         [0.4497279585684833, 0.4664666070960503, 0.482805987720435, 0.44962095201539665]                4             3
       468      [-0.49286335890216854, -0.49629554504581835, -0.4358064940109521, -0.4264999306155]                1             2
       471         [0.4239221715757067, 0.419754865555491, 0.4462819547506177, 0.44791421558269334]                4             3
       472      [0.39253682739989115, 0.41508564707483575, 0.5126320566302888, 0.46506126942612747]                4             3
       473          [0.412471373828727, 0.5030775233804935, 0.4369226027271392, 0.4981013070047534]                4             3
       474  [-0.45101876853901945, -0.46675455139630107, -0.40026525278733405, -0.4498335701599109]                1             2
       475  [-0.43413013783948967, -0.41060413721882594, -0.4292760145441506, -0.45166550073893325]                1             2
       477        [0.4781776976331009, 0.4978223664098783, 0.4730131303876418, 0.49625496685897036]                4             3
       479        [0.5364835490517399, 0.46856266720046685, 0.4494183073557779, 0.4628759360248027]                4             3
       483   [-0.4592229693340034, -0.43033035315928486, -0.4051802300727159, -0.46013419391867816]                1             2
       486   [-0.4503338587417015, -0.40762180623045186, -0.43244501384544437, -0.4373834675619736]                1             2
       487   [-0.3205150681969614, -0.49565771953522036, -0.4801988534077719, -0.41898971099225213]                1             2
       490        [0.5095393439389192, 0.4343293111707513, 0.49426825005661074, 0.4719453696819641]                4             3
       491   [-0.5012654416314242, -0.48111081205974765, -0.4358597771372162, -0.48182055135685653]                1             2
       493    [-0.4211202903988214, -0.3539007237101983, -0.4020291320900817, -0.42498205580535753]                1             2
       494     [-0.385517954757951, -0.3874709758987091, -0.4320450797055741, -0.43967254065558103]                1             2
       497         [0.38732328476291666, 0.4114586818684006, 0.483260486066587, 0.4553506722049001]                4             3
       498    [-0.399849433801822, -0.39227624465203703, -0.44497151960375375, -0.4209361285338899]                1             2
Number of layers: 3
Network Structure: [4, 3, 3, 4]
Correctly classified samples: 346
Missclassified samples: 154
Accuracy: 0.692
 Sample No                                                                                  Feature  Predicted Class  Actual Class
         2         [0.557719396001457, 0.4235901821653499, 0.4540364774426892, 0.43159087756069536]                4             3
         3   [-0.3937313164518453, -0.4831738624332431, -0.46162906167388335, -0.40522800541533427]                1             2
        18    [-0.49577705966577634, -0.4081269456560651, -0.513560737530566, -0.44836714316027454]                1             2
        20   [-0.45599631913809874, -0.4117769931991351, -0.3721885538504794, -0.44331823941771187]                1             2
        21    [-0.35388931859339134, -0.4581450845815344, -0.44956971577157256, -0.422618801728777]                1             2
        24  [-0.38100519391733856, -0.42887031221965577, -0.41831540996016714, -0.4590910010998417]                1             2
        36  [-0.47910445514411515, -0.4000118372503538, -0.42644536120737897, -0.42405640103707215]                1             2
        38   [-0.4639932557190025, -0.41061608117373005, -0.5009840347305727, -0.47717957951261286]                1             2
        42          [0.57169032310103, 0.45052093554657896, 0.4596265546025301, 0.4699984355182623]                4             3
        43   [-0.5319628710732578, -0.48075558206876084, -0.42422031337932115, -0.4293602381753669]                1             2
        45     [-0.428492267579249, -0.45854561436201147, -0.4890389595884058, -0.4402211604076151]                1             2
        50  [-0.44916397306875255, -0.46112791483007665, -0.4526268971809704, -0.42339471086679226]                1             2
        51    [-0.4070091392895696, -0.396585087383524, -0.42723203954585054, -0.44055935508345345]                1             2
        52    [-0.49859558012812194, -0.4260840793637276, -0.4460913429697552, -0.4322850834066176]                1             2
        53    [-0.38549178349019864, -0.4564012356333146, -0.4510397641052832, -0.4431109226317209]                1             2
        56 [-0.44919662618941375, -0.40190599278903316, -0.40177265975792825, -0.41563097439218166]                1             2
        65   [-0.47718709990418107, -0.5366849936652337, -0.41604265908393306, -0.3950510245854593]                1             2
        66        [0.49244984884367193, 0.514684961165315, 0.46558146295770114, 0.4358396310148591]                4             3
        74   [-0.4476281964634387, -0.49366441693333196, -0.4211089238069884, -0.44547013201245494]                1             2
        75  [-0.46834721341086827, -0.46987557986238826, -0.41509323288087796, -0.4397268994760263]                1             2
        92      [-0.353733792331448, -0.4309608789606912, -0.4584166397316129, -0.4360029408037977]                1             2
        93  [-0.37730384576305387, -0.37096427856627284, -0.4770383450642715, -0.43470616672474466]                1             2
       100  [-0.45185328574958616, -0.4044229532395446, -0.47868969551514867, -0.40740320635811167]                1             2
       101    [-0.4756847619284022, -0.4289457973539746, -0.4506346757872777, -0.42120371354004793]                1             2
       103    [-0.47387227493250567, -0.4355612693595221, -0.4599533695759561, -0.4339698176848223]                1             2
       104  [-0.3685597160603481, -0.43532226713562416, -0.38883226431261103, -0.46992272315038464]                1             2
       105   [-0.45062623323556056, -0.4707106364130918, -0.4270755500444649, -0.46568724017213564]                1             2
       106     [-0.533500878343971, -0.4526731390860411, -0.48858141121269616, -0.4574995826390897]                1             2
       107     [-0.46538454364199705, -0.500604328466699, -0.42157098525746484, -0.430391169440192]                1             2
       109     [-0.5567263574638485, -0.3888222426877113, -0.425187464006082, -0.47676460362784207]                1             2
       110       [0.5755204418938338, 0.45725616692798193, 0.4224176536639611, 0.44269433020543286]                4             3
